ID,Resume_str,Category,Sub_domain,Degree_level,Experience,Skills,Sector
72f77e7b,"Professional Profile
    Non-Technical specialist with 14 years of experience in Healthcare Professionals.
    Education: Bachelor's in Non-Technical.
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Healthcare Professionals and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Healthcare Professionals framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Healthcare Professionals,Bachelor's,14,"Problem Solving, Management",Industrial/Tech
61be5a3c,"Professional Profile
    Non-Technical specialist with 6 years of experience in Business/Management Roles.
    Education: Diploma in Non-Technical.
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Business/Management Roles and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Business/Management Roles framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Business/Management Roles,Diploma,6,"Problem Solving, Management",Industrial/Tech
c3d35547,"Professional Profile
    Non-Technical specialist with 15 years of experience in Creative/Design Roles.
    Education: Bachelor's in Non-Technical.
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Creative/Design Roles and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Creative/Design Roles framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Creative/Design Roles,Bachelor's,15,"Problem Solving, Management",Industrial/Tech
7f7e9f2d,"Professional Profile
    Non-Technical specialist with 15 years of experience in Chef/Culinary Professionals.
    Education: Master's in Non-Technical.
    
    Key Skills: Menu Planning, Food Safety, HACCP, Cuisine Knowledge, Kitchen Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Chef/Culinary Professionals and Menu Planning.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Chef/Culinary Professionals framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Chef/Culinary Professionals,Master's,15,"Menu Planning, Food Safety, HACCP, Cuisine Knowledge, Kitchen Management",Industrial/Tech
6bf34b59,"Professional Profile
    Non-Technical specialist with 2 years of experience in Healthcare Professionals.
    Education: Master's in Non-Technical.
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Healthcare Professionals and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Healthcare Professionals framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Healthcare Professionals,Master's,2,"Problem Solving, Management",Industrial/Tech
1ef282f3,"Professional Profile
    Non-Technical specialist with 8 years of experience in Business/Management Roles.
    Education: Master's in Non-Technical.
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Business/Management Roles and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Business/Management Roles framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Business/Management Roles,Master's,8,"Problem Solving, Management",Industrial/Tech
a0f623a8,"Professional Profile
    Non-Technical specialist with 14 years of experience in Teachers/Educators.
    Education: Diploma in Non-Technical.
    
    Key Skills: Lesson Planning, Curriculum Development, Classroom Management, Pedagogy, Educational Tech
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Teachers/Educators and Lesson Planning.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Teachers/Educators framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Teachers/Educators,Diploma,14,"Lesson Planning, Curriculum Development, Classroom Management, Pedagogy, Educational Tech",Industrial/Tech
dedd9884,"Professional Profile
    Non-Technical specialist with 9 years of experience in Creative/Design Roles.
    Education: Professional Certification in Non-Technical.
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Creative/Design Roles and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Creative/Design Roles framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Creative/Design Roles,Professional Certification,9,"Problem Solving, Management",Industrial/Tech
6dc51c8f,"Professional Profile
    Non-Technical specialist with 11 years of experience in Business/Management Roles.
    Education: Diploma in Non-Technical.
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Business/Management Roles and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Business/Management Roles framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Business/Management Roles,Diploma,11,"Problem Solving, Management",Industrial/Tech
c688bab1,"Professional Profile
    Non-Technical specialist with 11 years of experience in Business/Management Roles.
    Education: Bachelor's in Non-Technical.
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Business/Management Roles and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Business/Management Roles framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Business/Management Roles,Bachelor's,11,"Problem Solving, Management",Industrial/Tech
385884d3,"Professional Profile
    Non-Technical specialist with 5 years of experience in Creative/Design Roles.
    Education: Professional Certification in Non-Technical.
    
    Key Skills: Problem Solving, Management
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Creative/Design Roles and Problem Solving.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Creative/Design Roles framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Creative/Design Roles,Professional Certification,5,"Problem Solving, Management",Industrial/Tech
1ddd0898,"Professional Profile
    Non-Technical specialist with 6 years of experience in Teachers/Educators.
    Education: Bachelor's in Non-Technical.
    
    Key Skills: Lesson Planning, Curriculum Development, Classroom Management, Pedagogy, Educational Tech
    
    Work Experience:
    Senior Engineer at Global Tech Corp.
    - Led projects involving Teachers/Educators and Lesson Planning.
    - Optimized processes resulting in 20% efficiency gain.
    - Mentored junior staff and managed cross-functional teams.
    
    Projects:
    Implementation of Teachers/Educators framework for industrial scale.
    Certifications: Professional Non-Technical Certification.",Non-Technical,Teachers/Educators,Bachelor's,6,"Lesson Planning, Curriculum Development, Classroom Management, Pedagogy, Educational Tech",Industrial/Tech
